gcry soak telemetry
start=Time::Instant(@seconds=706199, @nanoseconds=608808162) duration=840s start_rss=6804kB
config: monitor_gate=true stw_test_stall_ms=0 ec_queue_audit=false fiber_churn=0 collect_hz=1
hour	elapsed	heap_kb	free_kb	live_objects	collections	pause_p50	pause_p99	rss_kb	finalized	queue_slots_total	queue_slots_max	queue_slots_hits	queue_faults
0.20833333333333334	750	3396.0	137.53125	3003	748	1639240	3211198	7724	74684	0	0	0	0
0.20972222222222223	755	3396.0	136.890625	2968	753	1607683	3211198	7724	75184	0	0	0	0
0.2111111111111111	760	3396.0	140.578125	2926	758	1602072	3211198	7724	75681	0	0	0	0
0.2125	765	3396.0	145.390625	2891	763	1602072	3211198	7724	76181	0	0	0	0
0.21388888888888888	770	3396.0	148.8125	2863	768	1546986	3211198	7724	76680	0	0	0	0
0.2152777777777778	775	3396.0	144.328125	2835	773	1639240	3211198	7724	77179	0	0	0	0
0.21666666666666667	780	3396.0	153.734375	2808	778	1662446	3871388	7724	77679	0	0	0	0
# gate elapsed=780s collections=778 monitor_blocks=145 stw_waits=0 stw_wait_max_ns=0
0.21805555555555556	785	3396.0	158.25	2741	783	1672725	3971035	7724	78178	0	0	0	0
0.21944444444444444	790	3396.0	155.125	2746	788	1807257	3971035	7724	78676	0	0	0	0
0.22083333333333333	795	3396.0	159.296875	2684	793	1892667	3971035	7724	79177	0	0	0	0
0.2222222222222222	800	3396.0	157.59375	2698	798	1892667	3971035	7724	79676	0	0	0	0
0.22361111111111112	805	3396.0	166.140625	2664	803	1825892	3971035	7724	80175	0	0	0	0
0.225	810	3396.0	171.421875	2625	808	1957861	3971035	7724	80674	0	0	0	0
0.2263888888888889	815	3396.0	173.78125	2593	813	1957861	3971035	7724	81175	0	0	0	0
0.22777777777777777	820	3396.0	172.03125	2523	818	2012643	3971035	7724	81673	0	0	0	0
0.22916666666666666	825	3396.0	178.375	2495	823	2144130	3971035	7724	82173	0	0	0	0
0.23055555555555557	830	3396.0	179.65625	2467	828	2251371	3971035	7724	82673	0	0	0	0
0.23194444444444445	835	3396.0	181.78125	2432	833	2382056	3971035	7724	83172	0	0	0	0
0.23333333333333334	840	3396.0	184.71875	2398	838	2385785	3971035	7724	83671	0	0	0	0
# gate elapsed=840s collections=838 monitor_blocks=159 stw_waits=0 stw_wait_max_ns=0
# result: PASS
end=Time::Instant(@seconds=707039, @nanoseconds=666039692)
end_rss=7572kB
allocs=835440 collects=838 fibers=8384 churn=0 finalizable=83705 weakref=8384
monitor_gate=true monitor_blocks=159 stw_waits=0 stw_wait_max_ns=0
